T1,T2,T3,T4
1.93469086,1.93469086,1.93469086,1.93469086
2.21546783,2.21546783,2.21546783,2.21546783
1.930027382,1.930027382,1.930027382,1.930027382
1.635828368,1.635828368,1.635828368,1.635828368
1.550834569,1.550834569,1.550834569,1.550834569
1.520021108,1.520021108,1.520021108,1.520021108
1.629534611,1.629534611,1.629534611,1.629534611
1.731295266,1.731295266,1.731295266,1.731295266
1.850960895,1.850960895,1.850960895,1.850960895
1.811568078,1.811568078,1.811568078,1.811568078
1.806975481,1.806975481,1.806975481,1.806975481
1.551509951,1.551509951,1.551509951,1.551509951
1.340020474,1.340020474,1.340020474,1.340020474
1.114457643,1.114457643,1.114457643,1.114457643
1.066724862,1.066724862,1.066724862,1.066724862
1.051897221,1.051897221,1.051897221,1.051897221
1.039063628,1.039063628,1.039063628,1.039063628
1.002318843,1.002318843,1.002318843,1.002318843
1.023782612,1.023782612,1.023782612,1.023782612
1.206091581,1.206091581,1.206091581,1.206091581
1.410808517,1.410808517,1.410808517,1.410808517
1.524092122,1.524092122,1.524092122,1.524092122
1.593302046,1.593302046,1.593302046,1.593302046
1.631765377,1.631765377,1.631765377,1.631765377
1.851887707,1.851887707,1.851887707,1.851887707
1.962742612,1.962742612,1.962742612,1.962742612
1.715285372,1.715285372,1.715285372,1.715285372
1.399950249,1.399950249,1.399950249,1.399950249
1.336047088,1.336047088,1.336047088,1.336047088
1.362067345,1.362067345,1.362067345,1.362067345
1.487507824,1.487507824,1.487507824,1.487507824
1.67498313,1.67498313,1.67498313,1.67498313
1.780848234,1.780848234,1.780848234,1.780848234
1.738986595,1.738986595,1.738986595,1.738986595
1.664037931,1.664037931,1.664037931,1.664037931
1.375641852,1.375641852,1.375641852,1.375641852
1.03352416,1.03352416,1.03352416,1.03352416
0.908221432,0.908221432,0.908221432,0.908221432
0.864885989,0.864885989,0.864885989,0.864885989
0.932428188,0.932428188,0.932428188,0.932428188
1.002532825,1.002532825,1.002532825,1.002532825
1.037173897,1.037173897,1.037173897,1.037173897
1.123412805,1.123412805,1.123412805,1.123412805
1.166409888,1.166409888,1.166409888,1.166409888
1.226427931,1.226427931,1.226427931,1.226427931
1.260511311,1.260511311,1.260511311,1.260511311
1.24051867,1.24051867,1.24051867,1.24051867
1.30422256,1.30422256,1.30422256,1.30422256
1.442757423,1.442757423,1.442757423,1.442757423
1.678442957,1.678442957,1.678442957,1.678442957
1.543268955,1.543268955,1.543268955,1.543268955
1.427651605,1.427651605,1.427651605,1.427651605
1.419711521,1.419711521,1.419711521,1.419711521
1.420727937,1.420727937,1.420727937,1.420727937
1.588749571,1.588749571,1.588749571,1.588749571
1.746335552,1.746335552,1.746335552,1.746335552
1.823736988,1.823736988,1.823736988,1.823736988
1.735521418,1.735521418,1.735521418,1.735521418
1.647788645,1.647788645,1.647788645,1.647788645
1.355966172,1.355966172,1.355966172,1.355966172
1.107697137,1.107697137,1.107697137,1.107697137
0.92029405,0.92029405,0.92029405,0.92029405
0.906163189,0.906163189,0.906163189,0.906163189
0.919431434,0.919431434,0.919431434,0.919431434
1.001790574,1.001790574,1.001790574,1.001790574
1.099833285,1.099833285,1.099833285,1.099833285
1.119309693,1.119309693,1.119309693,1.119309693
1.183610058,1.183610058,1.183610058,1.183610058
1.212551174,1.212551174,1.212551174,1.212551174
1.230589888,1.230589888,1.230589888,1.230589888
1.247311273,1.247311273,1.247311273,1.247311273
1.296318586,1.296318586,1.296318586,1.296318586
1.464706665,1.464706665,1.464706665,1.464706665
1.718667631,1.718667631,1.718667631,1.718667631
1.55984724,1.55984724,1.55984724,1.55984724
1.423220832,1.423220832,1.423220832,1.423220832
1.390555086,1.390555086,1.390555086,1.390555086
1.476856851,1.476856851,1.476856851,1.476856851
1.557862553,1.557862553,1.557862553,1.557862553
1.69601626,1.69601626,1.69601626,1.69601626
1.820868287,1.820868287,1.820868287,1.820868287
1.749732522,1.749732522,1.749732522,1.749732522
1.72344345,1.72344345,1.72344345,1.72344345
1.346247361,1.346247361,1.346247361,1.346247361
1.106076221,1.106076221,1.106076221,1.106076221
0.979506985,0.979506985,0.979506985,0.979506985
0.919803228,0.919803228,0.919803228,0.919803228
0.974359371,0.974359371,0.974359371,0.974359371
1.050824635,1.050824635,1.050824635,1.050824635
1.091500009,1.091500009,1.091500009,1.091500009
1.153934716,1.153934716,1.153934716,1.153934716
1.199650712,1.199650712,1.199650712,1.199650712
1.267164825,1.267164825,1.267164825,1.267164825
1.285132658,1.285132658,1.285132658,1.285132658
1.272335174,1.272335174,1.272335174,1.272335174
1.29287347,1.29287347,1.29287347,1.29287347
1.508795058,1.508795058,1.508795058,1.508795058
1.719395171,1.719395171,1.719395171,1.719395171
1.544241238,1.544241238,1.544241238,1.544241238
1.393724699,1.393724699,1.393724699,1.393724699
1.405465645,1.405465645,1.405465645,1.405465645
1.426121631,1.426121631,1.426121631,1.426121631
1.580358787,1.580358787,1.580358787,1.580358787
1.696317172,1.696317172,1.696317172,1.696317172
1.802574132,1.802574132,1.802574132,1.802574132
1.767696342,1.767696342,1.767696342,1.767696342
1.69206026,1.69206026,1.69206026,1.69206026
1.366504804,1.366504804,1.366504804,1.366504804
1.107508565,1.107508565,1.107508565,1.107508565
0.926948902,0.926948902,0.926948902,0.926948902
0.917057567,0.917057567,0.917057567,0.917057567
0.947496559,0.947496559,0.947496559,0.947496559
1.068678789,1.068678789,1.068678789,1.068678789
1.094887617,1.094887617,1.094887617,1.094887617
1.13839692,1.13839692,1.13839692,1.13839692
1.218951922,1.218951922,1.218951922,1.218951922
1.254110563,1.254110563,1.254110563,1.254110563
1.232027582,1.232027582,1.232027582,1.232027582
1.233481325,1.233481325,1.233481325,1.233481325
1.275510138,1.275510138,1.275510138,1.275510138
1.47334754,1.47334754,1.47334754,1.47334754
1.714865432,1.714865432,1.714865432,1.714865432
1.539238062,1.539238062,1.539238062,1.539238062
1.406285465,1.406285465,1.406285465,1.406285465
1.40537069,1.40537069,1.40537069,1.40537069
1.437813093,1.437813093,1.437813093,1.437813093
1.517422559,1.517422559,1.517422559,1.517422559
1.648794362,1.648794362,1.648794362,1.648794362
1.798079164,1.798079164,1.798079164,1.798079164
1.844334129,1.844334129,1.844334129,1.844334129
1.742768733,1.742768733,1.742768733,1.742768733
1.357671344,1.357671344,1.357671344,1.357671344
1.132869488,1.132869488,1.132869488,1.132869488
0.953466667,0.953466667,0.953466667,0.953466667
0.935398531,0.935398531,0.935398531,0.935398531
0.929444471,0.929444471,0.929444471,0.929444471
1.034472369,1.034472369,1.034472369,1.034472369
1.133685296,1.133685296,1.133685296,1.133685296
1.196554655,1.196554655,1.196554655,1.196554655
1.252647459,1.252647459,1.252647459,1.252647459
1.3145111,1.3145111,1.3145111,1.3145111
1.294989221,1.294989221,1.294989221,1.294989221
1.299454765,1.299454765,1.299454765,1.299454765
1.358251772,1.358251772,1.358251772,1.358251772
1.572280953,1.572280953,1.572280953,1.572280953
1.810250749,1.810250749,1.810250749,1.810250749
1.60347557,1.60347557,1.60347557,1.60347557
1.425656219,1.425656219,1.425656219,1.425656219
1.402329466,1.402329466,1.402329466,1.402329466
1.446518163,1.446518163,1.446518163,1.446518163
1.548895354,1.548895354,1.548895354,1.548895354
1.652862702,1.652862702,1.652862702,1.652862702
1.788499441,1.788499441,1.788499441,1.788499441
1.793633681,1.793633681,1.793633681,1.793633681
1.712601231,1.712601231,1.712601231,1.712601231
1.460884404,1.460884404,1.460884404,1.460884404
1.218129427,1.218129427,1.218129427,1.218129427
1.002490029,1.002490029,1.002490029,1.002490029
0.927786108,0.927786108,0.927786108,0.927786108
0.933579681,0.933579681,0.933579681,0.933579681
0.97822844,0.97822844,0.97822844,0.97822844
0.987397585,0.987397585,0.987397585,0.987397585
1.062489349,1.062489349,1.062489349,1.062489349
1.323028936,1.323028936,1.323028936,1.323028936
1.464925996,1.464925996,1.464925996,1.464925996
1.533262605,1.533262605,1.533262605,1.533262605
1.626930713,1.626930713,1.626930713,1.626930713
1.71506604,1.71506604,1.71506604,1.71506604
1.822911819,1.822911819,1.822911819,1.822911819
2.138107853,2.138107853,2.138107853,2.138107853
1.903325057,1.903325057,1.903325057,1.903325057
1.649865611,1.649865611,1.649865611,1.649865611
1.561181955,1.561181955,1.561181955,1.561181955
1.524825012,1.524825012,1.524825012,1.524825012
1.553308741,1.553308741,1.553308741,1.553308741
1.670001353,1.670001353,1.670001353,1.670001353
1.762423014,1.762423014,1.762423014,1.762423014
1.781876687,1.781876687,1.781876687,1.781876687
1.72262898,1.72262898,1.72262898,1.72262898
1.470302304,1.470302304,1.470302304,1.470302304
1.214234948,1.214234948,1.214234948,1.214234948
1.032057043,1.032057043,1.032057043,1.032057043
0.971058693,0.971058693,0.971058693,0.971058693
0.957210021,0.957210021,0.957210021,0.957210021
0.94821875,0.94821875,0.94821875,0.94821875
0.936977988,0.936977988,0.936977988,0.936977988
0.985929131,0.985929131,0.985929131,0.985929131
1.209770741,1.209770741,1.209770741,1.209770741
1.410531677,1.410531677,1.410531677,1.410531677
1.561096362,1.561096362,1.561096362,1.561096362
1.596852816,1.596852816,1.596852816,1.596852816
1.664881824,1.664881824,1.664881824,1.664881824
1.829568008,1.829568008,1.829568008,1.829568008
2.019175113,2.019175113,2.019175113,2.019175113
1.740552678,1.740552678,1.740552678,1.740552678
1.420742649,1.420742649,1.420742649,1.420742649
1.315344294,1.315344294,1.315344294,1.315344294
1.399256144,1.399256144,1.399256144,1.399256144
1.497064811,1.497064811,1.497064811,1.497064811
1.622950641,1.622950641,1.622950641,1.622950641
1.780340026,1.780340026,1.780340026,1.780340026
1.776386701,1.776386701,1.776386701,1.776386701
1.670379834,1.670379834,1.670379834,1.670379834
1.364929359,1.364929359,1.364929359,1.364929359
1.127679078,1.127679078,1.127679078,1.127679078
0.960525411,0.960525411,0.960525411,0.960525411
0.949326108,0.949326108,0.949326108,0.949326108
0.999757741,0.999757741,0.999757741,0.999757741
1.04317209,1.04317209,1.04317209,1.04317209
1.085677013,1.085677013,1.085677013,1.085677013
1.151194404,1.151194404,1.151194404,1.151194404
1.23202357,1.23202357,1.23202357,1.23202357
1.257117015,1.257117015,1.257117015,1.257117015
1.320921209,1.320921209,1.320921209,1.320921209
1.22082828,1.22082828,1.22082828,1.22082828
1.310111087,1.310111087,1.310111087,1.310111087
1.516565293,1.516565293,1.516565293,1.516565293
1.739429271,1.739429271,1.739429271,1.739429271
1.605075089,1.605075089,1.605075089,1.605075089
1.436911692,1.436911692,1.436911692,1.436911692
1.425673605,1.425673605,1.425673605,1.425673605
1.445739802,1.445739802,1.445739802,1.445739802
1.607836799,1.607836799,1.607836799,1.607836799
1.710888034,1.710888034,1.710888034,1.710888034
1.786078765,1.786078765,1.786078765,1.786078765
1.694739052,1.694739052,1.694739052,1.694739052
1.625590649,1.625590649,1.625590649,1.625590649
1.355207872,1.355207872,1.355207872,1.355207872
1.148990385,1.148990385,1.148990385,1.148990385
0.964040071,0.964040071,0.964040071,0.964040071
0.942498733,0.942498733,0.942498733,0.942498733
0.973773594,0.973773594,0.973773594,0.973773594
1.068852649,1.068852649,1.068852649,1.068852649
1.147305274,1.147305274,1.147305274,1.147305274
1.145067821,1.145067821,1.145067821,1.145067821
1.217368452,1.217368452,1.217368452,1.217368452
1.219620617,1.219620617,1.219620617,1.219620617
1.226024039,1.226024039,1.226024039,1.226024039
1.178297946,1.178297946,1.178297946,1.178297946
1.25129937,1.25129937,1.25129937,1.25129937
1.428633249,1.428633249,1.428633249,1.428633249
1.759898022,1.759898022,1.759898022,1.759898022
1.574288375,1.574288375,1.574288375,1.574288375
1.42709525,1.42709525,1.42709525,1.42709525
1.399666722,1.399666722,1.399666722,1.399666722
1.466980227,1.466980227,1.466980227,1.466980227
1.580223711,1.580223711,1.580223711,1.580223711
1.686593011,1.686593011,1.686593011,1.686593011
1.788091537,1.788091537,1.788091537,1.788091537
1.783136508,1.783136508,1.783136508,1.783136508
1.664127537,1.664127537,1.664127537,1.664127537
1.384532819,1.384532819,1.384532819,1.384532819
1.133591679,1.133591679,1.133591679,1.133591679
0.98647746,0.98647746,0.98647746,0.98647746
0.949306048,0.949306048,0.949306048,0.949306048
0.977793788,0.977793788,0.977793788,0.977793788
1.065669662,1.065669662,1.065669662,1.065669662
1.126841872,1.126841872,1.126841872,1.126841872
1.161357229,1.161357229,1.161357229,1.161357229
1.214309842,1.214309842,1.214309842,1.214309842
1.226798388,1.226798388,1.226798388,1.226798388
1.324413134,1.324413134,1.324413134,1.324413134
1.255260718,1.255260718,1.255260718,1.255260718
1.276581387,1.276581387,1.276581387,1.276581387
1.501459474,1.501459474,1.501459474,1.501459474
1.802979361,1.802979361,1.802979361,1.802979361
1.640875677,1.640875677,1.640875677,1.640875677
1.464742774,1.464742774,1.464742774,1.464742774
1.449931182,1.449931182,1.449931182,1.449931182
1.551916518,1.551916518,1.551916518,1.551916518
1.676122586,1.676122586,1.676122586,1.676122586
1.800485129,1.800485129,1.800485129,1.800485129
1.887678933,1.887678933,1.887678933,1.887678933
1.84031661,1.84031661,1.84031661,1.84031661
1.756054364,1.756054364,1.756054364,1.756054364
1.445231594,1.445231594,1.445231594,1.445231594
1.219813201,1.219813201,1.219813201,1.219813201
1.032485008,1.032485008,1.032485008,1.032485008
0.996584115,0.996584115,0.996584115,0.996584115
1.047569428,1.047569428,1.047569428,1.047569428
1.1167954,1.1167954,1.1167954,1.1167954
1.188319008,1.188319008,1.188319008,1.188319008
1.220864389,1.220864389,1.220864389,1.220864389
1.283325844,1.283325844,1.283325844,1.283325844
1.325872227,1.325872227,1.325872227,1.325872227
1.265157403,1.265157403,1.265157403,1.265157403
1.286460686,1.286460686,1.286460686,1.286460686
1.326294842,1.326294842,1.326294842,1.326294842
1.558027052,1.558027052,1.558027052,1.558027052
1.801785072,1.801785072,1.801785072,1.801785072
1.683543762,1.683543762,1.683543762,1.683543762
1.468662664,1.468662664,1.468662664,1.468662664
1.441920217,1.441920217,1.441920217,1.441920217
1.477524209,1.477524209,1.477524209,1.477524209
1.543274305,1.543274305,1.543274305,1.543274305
1.639011356,1.639011356,1.639011356,1.639011356
1.805648791,1.805648791,1.805648791,1.805648791
1.842956617,1.842956617,1.842956617,1.842956617
1.762880401,1.762880401,1.762880401,1.762880401
1.459033457,1.459033457,1.459033457,1.459033457
1.185867572,1.185867572,1.185867572,1.185867572
0.982827724,0.982827724,0.982827724,0.982827724
0.919222801,0.919222801,0.919222801,0.919222801
0.928357173,0.928357173,0.928357173,0.928357173
0.964536243,0.964536243,0.964536243,0.964536243
0.943652901,0.943652901,0.943652901,0.943652901
1.021229535,1.021229535,1.021229535,1.021229535
1.215417201,1.215417201,1.215417201,1.215417201
1.467402842,1.467402842,1.467402842,1.467402842
1.570319002,1.570319002,1.570319002,1.570319002
1.586212543,1.586212543,1.586212543,1.586212543
1.634615355,1.634615355,1.634615355,1.634615355
1.806582289,1.806582289,1.806582289,1.806582289
1.961811789,1.961811789,1.961811789,1.961811789
1.717453281,1.717453281,1.717453281,1.717453281
1.44934808,1.44934808,1.44934808,1.44934808
1.316969222,1.316969222,1.316969222,1.316969222
1.359232078,1.359232078,1.359232078,1.359232078
1.465973173,1.465973173,1.465973173,1.465973173
1.546588357,1.546588357,1.546588357,1.546588357
1.700928492,1.700928492,1.700928492,1.700928492
1.719001979,1.719001979,1.719001979,1.719001979
1.661078288,1.661078288,1.661078288,1.661078288
1.344396413,1.344396413,1.344396413,1.344396413
1.141648115,1.141648115,1.141648115,1.141648115
0.985906395,0.985906395,0.985906395,0.985906395
0.894342,0.894342,0.894342,0.894342
0.90411832,0.90411832,0.90411832,0.90411832
0.946205978,0.946205978,0.946205978,0.946205978
0.914701086,0.914701086,0.914701086,0.914701086
0.976559377,0.976559377,0.976559377,0.976559377
1.073949442,1.073949442,1.073949442,1.073949442
1.26849954,1.26849954,1.26849954,1.26849954
1.357260766,1.357260766,1.357260766,1.357260766
1.326769615,1.326769615,1.326769615,1.326769615
1.363957077,1.363957077,1.363957077,1.363957077
1.545911638,1.545911638,1.545911638,1.545911638
1.758693034,1.758693034,1.758693034,1.758693034
1.601635322,1.601635322,1.601635322,1.601635322
1.347156786,1.347156786,1.347156786,1.347156786
1.290114435,1.290114435,1.290114435,1.290114435
1.289730604,1.289730604,1.289730604,1.289730604
1.312073038,1.312073038,1.312073038,1.312073038
1.383659504,1.383659504,1.383659504,1.383659504
